student_id,subject_id,grade
851268,3ANDM,81.0
851268,3IOSD,93.0
851268,3MERN,66.0
851268,3CCNA,73.0
851268,3SECU,75.0
851268,3ENGL,73.0
302901,3BOPA,81.0
302901,3INML,50.0
302901,3AGIL,43.0
302901,3TPMG,63.0
302901,3DVSC,49.0
302901,3ASPC,78.0
302901,3ANDM,80.0
302901,3IOSD,88.0
302901,3MERN,41.0
302901,3CCNA,37.0
302901,3SECU,54.0
302901,3ENGL,69.0
460923,3BOPA,62.0
460923,3INML,55.0
460923,3AGIL,81.0
460923,3TPMG,53.0
460923,3DVSC,77.0
460923,3ASPC,84.0
460923,3ANDM,69.0
460923,3IOSD,73.0
460923,3MERN,65.0
460923,3CCNA,63.0
460923,3SECU,77.0
460923,3ENGL,81.0
131254,3BOPA,79.0
131254,3INML,79.0
131254,3AGIL,55.0
131254,3TPMG,56.0
131254,3DVSC,40.0
131254,3ASPC,54.0
131254,3ANDM,70.0
131254,3IOSD,75.0
131254,3MERN,50.0
131254,3CCNA,46.0
131254,3SECU,73.0
131254,3ENGL,60.0
621870,3BOPA,77.0
621870,3INML,69.0
621870,3AGIL,76.0
621870,3TPMG,68.0
621870,3DVSC,98.0
621870,3ASPC,61.0
621870,3ANDM,46.0
621870,3IOSD,53.0
621870,3MERN,57.0
621870,3CCNA,51.0
621870,3SECU,45.0
621870,3ENGL,39.0
961600,3BOPA,31.0
961600,3INML,34.0
961600,3AGIL,74.0
961600,3TPMG,71.0
961600,3DVSC,77.0
961600,3ASPC,59.0
961600,3ANDM,60.0
961600,3IOSD,45.0
961600,3MERN,42.0
961600,3CCNA,74.0
961600,3SECU,47.0
961600,3ENGL,34.0
595711,3BOPA,64.0
595711,3INML,53.0
595711,3AGIL,85.0
595711,3TPMG,61.0
595711,3DVSC,53.0
595711,3ASPC,79.0
595711,3ANDM,51.0
595711,3IOSD,56.0
595711,3MERN,52.0
595711,3CCNA,57.0
595711,3SECU,52.0
595711,3ENGL,69.0
732944,3BOPA,51.0
732944,3INML,72.0
732944,3AGIL,39.0
732944,3TPMG,87.0
732944,3DVSC,72.0
732944,3ASPC,69.0
732944,3ANDM,49.0
732944,3IOSD,51.0
732944,3MERN,51.0
732944,3CCNA,34.0
732944,3SECU,59.0
732944,3ENGL,88.0
606226,3BOPA,44.0
606226,3INML,60.0
606226,3AGIL,17.0
606226,3TPMG,60.0
606226,3DVSC,58.0
606226,3ASPC,56.0
606226,3ANDM,60.0
606226,3IOSD,59.0
606226,3MERN,52.0
606226,3CCNA,45.0
606226,3SECU,76.0
606226,3ENGL,46.0
331267,3BOPA,33.0
331267,3INML,53.0
331267,3AGIL,60.0
331267,3TPMG,52.0
331267,3DVSC,48.0
331267,3ASPC,58.0
331267,3ANDM,46.0
331267,3IOSD,76.0
331267,3MERN,31.0
331267,3CCNA,90.0
331267,3SECU,57.0
331267,3ENGL,58.0
879652,3BOPA,45.0
879652,3INML,54.0
879652,3AGIL,65.0
879652,3TPMG,54.0
879652,3DVSC,64.0
879652,3ASPC,67.0
879652,3ANDM,49.0
879652,3IOSD,39.0
879652,3MERN,69.0
879652,3CCNA,52.0
879652,3SECU,52.0
879652,3ENGL,58.0
685717,3BOPA,37.0
685717,3INML,68.0
685717,3AGIL,40.0
685717,3TPMG,67.0
685717,3DVSC,47.0
685717,3ASPC,67.0
685717,3ANDM,47.0
685717,3IOSD,67.0
685717,3MERN,45.0
685717,3CCNA,42.0
685717,3SECU,80.0
685717,3ENGL,54.0
715545,3BOPA,78.0
715545,3INML,69.0
715545,3AGIL,60.0
715545,3TPMG,45.0
715545,3DVSC,57.0
715545,3ASPC,57.0
715545,3ANDM,48.0
715545,3IOSD,37.0
715545,3MERN,71.0
715545,3CCNA,74.0
715545,3SECU,55.0
715545,3ENGL,60.0
830374,3BOPA,87.0
830374,3INML,61.0
830374,3AGIL,42.0
830374,3TPMG,83.0
830374,3DVSC,58.0
830374,3ASPC,70.0
830374,3ANDM,52.0
830374,3IOSD,21.0
830374,3MERN,45.0
830374,3CCNA,67.0
830374,3SECU,57.0
830374,3ENGL,50.0
765063,3BOPA,41.0
765063,3INML,36.0
765063,3AGIL,57.0
765063,3TPMG,45.0
765063,3DVSC,72.0
765063,3ASPC,52.0
765063,3ANDM,43.0
765063,3IOSD,81.0
765063,3MERN,57.0
765063,3CCNA,40.0
765063,3SECU,51.0
765063,3ENGL,66.0
381311,3BOPA,54.0
381311,3INML,85.0
381311,3AGIL,46.0
381311,3TPMG,46.0
381311,3DVSC,69.0
381311,3ASPC,41.0
381311,3ANDM,42.0
381311,3IOSD,63.0
381311,3MERN,58.0
381311,3CCNA,27.0
381311,3SECU,47.0
381311,3ENGL,58.0
302576,3BOPA,47.0
302576,3INML,60.0
302576,3AGIL,56.0
302576,3TPMG,61.0
302576,3DVSC,67.0
302576,3ASPC,58.0
302576,3ANDM,76.0
302576,3IOSD,74.0
302576,3MERN,53.0
302576,3CCNA,63.0
302576,3SECU,51.0
302576,3ENGL,72.0
896960,3BOPA,41.0
896960,3INML,56.0
896960,3AGIL,82.0
896960,3TPMG,43.0
896960,3DVSC,39.0
896960,3ASPC,57.0
896960,3ANDM,77.0
896960,3IOSD,66.0
896960,3MERN,71.0
896960,3CCNA,34.0
896960,3SECU,47.0
896960,3ENGL,55.0
434960,3BOPA,67.0
434960,3INML,42.0
434960,3AGIL,72.0
434960,3TPMG,77.0
434960,3DVSC,48.0
434960,3ASPC,71.0
434960,3ANDM,52.0
434960,3IOSD,44.0
434960,3MERN,80.0
434960,3CCNA,61.0
434960,3SECU,79.0
434960,3ENGL,44.0
125141,3BOPA,10.0
125141,3INML,78.0
125141,3AGIL,77.0
125141,3TPMG,64.0
125141,3DVSC,53.0
125141,3ASPC,68.0
125141,3ANDM,32.0
125141,3IOSD,40.0
125141,3MERN,57.0
125141,3CCNA,25.0
125141,3SECU,63.0
125141,3ENGL,68.0
404282,3BOPA,72.0
404282,3INML,62.0
404282,3AGIL,73.0
404282,3TPMG,80.0
404282,3DVSC,55.0
404282,3ASPC,49.0
404282,3ANDM,49.0
404282,3IOSD,94.0
404282,3MERN,47.0
404282,3CCNA,63.0
404282,3SECU,47.0
404282,3ENGL,83.0
435396,3BOPA,59.0
435396,3INML,39.0
435396,3AGIL,70.0
435396,3TPMG,59.0
435396,3DVSC,49.0
435396,3ASPC,93.0
435396,3ANDM,52.0
435396,3IOSD,59.0
435396,3MERN,48.0
435396,3CCNA,61.0
435396,3SECU,86.0
435396,3ENGL,64.0
745331,3BOPA,80.0
745331,3INML,29.0
745331,3AGIL,71.0
745331,3TPMG,62.0
745331,3DVSC,64.0
745331,3ASPC,49.0
745331,3ANDM,68.0
745331,3IOSD,66.0
745331,3MERN,59.0
745331,3CCNA,69.0
745331,3SECU,36.0
745331,3ENGL,67.0
232799,3BOPA,60.0
232799,3INML,90.0
232799,3AGIL,51.0
232799,3TPMG,61.0
232799,3DVSC,39.0
232799,3ASPC,91.0
232799,3ANDM,47.0
232799,3IOSD,66.0
232799,3MERN,54.0
232799,3CCNA,83.0
232799,3SECU,60.0
232799,3ENGL,44.0
254710,3BOPA,46.0
254710,3INML,49.0
254710,3AGIL,72.0
254710,3TPMG,81.0
254710,3DVSC,34.0
254710,3ASPC,78.0
254710,3ANDM,80.0
254710,3IOSD,69.0
254710,3MERN,62.0
254710,3CCNA,57.0
254710,3SECU,93.0
254710,3ENGL,58.0
837820,3BOPA,73.0
837820,3INML,34.0
837820,3AGIL,35.0
837820,3TPMG,82.0
837820,3DVSC,73.0
837820,3ASPC,57.0
837820,3ANDM,98.0
837820,3IOSD,44.0
837820,3MERN,31.0
837820,3CCNA,65.0
837820,3SECU,71.0
837820,3ENGL,75.0
556751,3BOPA,47.0
556751,3INML,55.0
556751,3AGIL,63.0
556751,3TPMG,60.0
556751,3DVSC,55.0
556751,3ASPC,41.0
556751,3ANDM,46.0
556751,3IOSD,68.0
556751,3MERN,40.0
556751,3CCNA,57.0
556751,3SECU,49.0
556751,3ENGL,73.0
241886,3BOPA,74.0
241886,3INML,68.0
241886,3AGIL,69.0
241886,3TPMG,57.0
241886,3DVSC,62.0
241886,3ASPC,60.0
241886,3ANDM,72.0
241886,3IOSD,47.0
241886,3MERN,46.0
241886,3CCNA,46.0
241886,3SECU,40.0
241886,3ENGL,73.0
352852,3BOPA,68.0
352852,3INML,49.0
352852,3AGIL,82.0
352852,3TPMG,43.0
352852,3DVSC,70.0
352852,3ASPC,62.0
352852,3ANDM,66.0
352852,3IOSD,56.0
352852,3MERN,38.0
352852,3CCNA,34.0
352852,3SECU,47.0
352852,3ENGL,65.0
321950,3BOPA,49.0
321950,3INML,53.0
321950,3AGIL,68.0
321950,3TPMG,25.0
321950,3DVSC,68.0
321950,3ASPC,60.0
321950,3ANDM,52.0
321950,3IOSD,71.0
321950,3MERN,76.0
321950,3CCNA,71.0
321950,3SECU,65.0
321950,3ENGL,62.0
689809,3BOPA,65.0
689809,3INML,76.0
689809,3AGIL,36.0
689809,3TPMG,44.0
689809,3DVSC,36.0
689809,3ASPC,65.0
689809,3ANDM,55.0
689809,3IOSD,48.0
689809,3MERN,42.0
689809,3CCNA,59.0
689809,3SECU,43.0
689809,3ENGL,63.0
350684,3BOPA,63.0
350684,3INML,69.0
350684,3AGIL,56.0
350684,3TPMG,49.0
350684,3DVSC,63.0
350684,3ASPC,91.0
350684,3ANDM,40.0
350684,3IOSD,62.0
350684,3MERN,76.0
350684,3CCNA,63.0
350684,3SECU,70.0
350684,3ENGL,60.0
697976,3BOPA,57.0
697976,3INML,67.0
697976,3AGIL,66.0
697976,3TPMG,58.0
697976,3DVSC,56.0
697976,3ASPC,44.0
697976,3ANDM,43.0
697976,3IOSD,47.0
697976,3MERN,43.0
697976,3CCNA,56.0
697976,3SECU,38.0
697976,3ENGL,49.0
613903,3BOPA,59.0
613903,3INML,52.0
613903,3AGIL,60.0
613903,3TPMG,59.0
613903,3DVSC,50.0
613903,3ASPC,66.0
613903,3ANDM,16.0
613903,3IOSD,68.0
613903,3MERN,77.0
613903,3CCNA,68.0
613903,3SECU,55.0
613903,3ENGL,84.0
608173,3BOPA,50.0
608173,3INML,38.0
608173,3AGIL,77.0
608173,3TPMG,83.0
608173,3DVSC,46.0
608173,3ASPC,38.0
608173,3ANDM,49.0
608173,3IOSD,45.0
608173,3MERN,43.0
608173,3CCNA,56.0
608173,3SECU,57.0
608173,3ENGL,73.0
474302,3BOPA,72.0
474302,3INML,48.0
474302,3AGIL,41.0
474302,3TPMG,61.0
474302,3DVSC,69.0
474302,3ASPC,60.0
474302,3ANDM,54.0
474302,3IOSD,61.0
474302,3MERN,58.0
474302,3CCNA,51.0
474302,3SECU,67.0
474302,3ENGL,63.0
718400,3BOPA,51.0
718400,3INML,50.0
718400,3AGIL,44.0
718400,3TPMG,46.0
718400,3DVSC,68.0
718400,3ASPC,54.0
718400,3ANDM,50.0
718400,3IOSD,50.0
718400,3MERN,34.0
718400,3CCNA,42.0
718400,3SECU,51.0
718400,3ENGL,78.0
809693,3BOPA,34.0
809693,3INML,61.0
809693,3AGIL,85.0
809693,3TPMG,76.0
809693,3DVSC,77.0
809693,3ASPC,43.0
809693,3ANDM,49.0
809693,3IOSD,85.0
809693,3MERN,65.0
809693,3CCNA,72.0
809693,3SECU,52.0
809693,3ENGL,50.0
833678,3BOPA,68.0
833678,3INML,64.0
833678,3AGIL,35.0
833678,3TPMG,82.0
833678,3DVSC,25.0
833678,3ASPC,67.0
833678,3ANDM,91.0
833678,3IOSD,65.0
833678,3MERN,43.0
833678,3CCNA,61.0
833678,3SECU,35.0
833678,3ENGL,60.0
530008,3BOPA,58.0
530008,3INML,74.0
530008,3AGIL,79.0
530008,3TPMG,33.0
530008,3DVSC,38.0
530008,3ASPC,95.0
530008,3ANDM,57.0
530008,3IOSD,45.0
530008,3MERN,85.0
530008,3CCNA,66.0
530008,3SECU,35.0
530008,3ENGL,76.0
829293,3BOPA,60.0
829293,3INML,69.0
829293,3AGIL,63.0
829293,3TPMG,54.0
829293,3DVSC,62.0
829293,3ASPC,71.0
829293,3ANDM,52.0
829293,3IOSD,61.0
829293,3MERN,39.0
829293,3CCNA,84.0
829293,3SECU,52.0
829293,3ENGL,37.0
322070,3BOPA,88.0
322070,3INML,61.0
322070,3AGIL,43.0
322070,3TPMG,35.0
322070,3DVSC,45.0
322070,3ASPC,44.0
322070,3ANDM,83.0
322070,3IOSD,53.0
322070,3MERN,56.0
322070,3CCNA,77.0
322070,3SECU,37.0
322070,3ENGL,62.0
249655,3BOPA,68.0
249655,3INML,68.0
249655,3AGIL,67.0
249655,3TPMG,36.0
249655,3DVSC,67.0
249655,3ASPC,63.0
249655,3ANDM,59.0
249655,3IOSD,53.0
249655,3MERN,27.0
249655,3CCNA,75.0
249655,3SECU,62.0
249655,3ENGL,91.0
747182,3BOPA,57.0
747182,3INML,76.0
747182,3AGIL,62.0
747182,3TPMG,63.0
747182,3DVSC,28.0
747182,3ASPC,57.0
747182,3ANDM,93.0
747182,3IOSD,47.0
747182,3MERN,44.0
747182,3CCNA,63.0
747182,3SECU,39.0
747182,3ENGL,39.0
271888,3BOPA,32.0
271888,3INML,48.0
271888,3AGIL,44.0
271888,3TPMG,47.0
271888,3DVSC,52.0
271888,3ASPC,48.0
271888,3ANDM,58.0
271888,3IOSD,43.0
271888,3MERN,64.0
271888,3CCNA,55.0
271888,3SECU,53.0
271888,3ENGL,57.0
549454,3BOPA,62.0
549454,3INML,67.0
549454,3AGIL,61.0
549454,3TPMG,86.0
549454,3DVSC,36.0
549454,3ASPC,46.0
549454,3ANDM,62.0
549454,3IOSD,49.0
549454,3MERN,79.0
549454,3CCNA,93.0
549454,3SECU,66.0
549454,3ENGL,59.0
802203,3BOPA,64.0
802203,3INML,68.0
802203,3AGIL,59.0
802203,3TPMG,33.0
802203,3DVSC,60.0
802203,3ASPC,51.0
802203,3ANDM,56.0
802203,3IOSD,67.0
802203,3MERN,29.0
802203,3CCNA,55.0
802203,3SECU,69.0
802203,3ENGL,68.0
795066,3BOPA,61.0
795066,3INML,62.0
795066,3AGIL,53.0
795066,3TPMG,58.0
795066,3DVSC,70.0
795066,3ASPC,49.0
795066,3ANDM,75.0
795066,3IOSD,54.0
795066,3MERN,65.0
795066,3CCNA,72.0
795066,3SECU,88.0
795066,3ENGL,48.0
253496,3BOPA,34.0
253496,3INML,70.0
253496,3AGIL,46.0
253496,3TPMG,80.0
253496,3DVSC,55.0
253496,3ASPC,65.0
253496,3ANDM,59.0
253496,3IOSD,62.0
253496,3MERN,48.0
253496,3CCNA,29.0
253496,3SECU,79.0
253496,3ENGL,54.0
993692,3BOPA,88.0
993692,3INML,59.0
993692,3AGIL,73.0
993692,3TPMG,73.0
993692,3DVSC,70.0
993692,3ASPC,51.0
993692,3ANDM,56.0
993692,3IOSD,45.0
993692,3MERN,73.0
993692,3CCNA,66.0
993692,3SECU,50.0
993692,3ENGL,29.0
642380,3BOPA,38.0
642380,3INML,59.0
642380,3AGIL,46.0
642380,3TPMG,76.0
642380,3DVSC,68.0
642380,3ASPC,56.0
642380,3ANDM,78.0
642380,3IOSD,81.0
642380,3MERN,36.0
642380,3CCNA,54.0
642380,3SECU,52.0
642380,3ENGL,61.0
934597,3BOPA,82.0
934597,3INML,44.0
934597,3AGIL,65.0
934597,3TPMG,85.0
934597,3DVSC,63.0
934597,3ASPC,83.0
934597,3ANDM,42.0
934597,3IOSD,68.0
934597,3MERN,63.0
934597,3CCNA,70.0
934597,3SECU,53.0
934597,3ENGL,61.0
831544,3BOPA,71.0
831544,3INML,59.0
831544,3AGIL,84.0
831544,3TPMG,31.0
831544,3DVSC,94.0
831544,3ASPC,97.0
831544,3ANDM,80.0
831544,3IOSD,49.0
831544,3MERN,73.0
831544,3CCNA,60.0
831544,3SECU,52.0
831544,3ENGL,66.0
639988,3BOPA,82.0
639988,3INML,42.0
639988,3AGIL,75.0
639988,3TPMG,68.0
639988,3DVSC,79.0
639988,3ASPC,88.0
639988,3ANDM,63.0
639988,3IOSD,53.0
639988,3MERN,60.0
639988,3CCNA,47.0
639988,3SECU,72.0
639988,3ENGL,74.0
581145,3BOPA,67.0
581145,3INML,43.0
581145,3AGIL,60.0
581145,3TPMG,50.0
581145,3DVSC,61.0
581145,3ASPC,39.0
581145,3ANDM,62.0
581145,3IOSD,61.0
581145,3MERN,58.0
581145,3CCNA,48.0
581145,3SECU,65.0
581145,3ENGL,68.0
537906,3BOPA,58.0
537906,3INML,75.0
537906,3AGIL,73.0
537906,3TPMG,48.0
537906,3DVSC,50.0
537906,3ASPC,40.0
537906,3ANDM,46.0
537906,3IOSD,70.0
537906,3MERN,66.0
537906,3CCNA,53.0
537906,3SECU,50.0
537906,3ENGL,65.0
640945,3BOPA,52.0
640945,3INML,42.0
640945,3AGIL,51.0
640945,3TPMG,62.0
640945,3DVSC,62.0
640945,3ASPC,27.0
640945,3ANDM,52.0
640945,3IOSD,57.0
640945,3MERN,80.0
640945,3CCNA,54.0
640945,3SECU,44.0
640945,3ENGL,50.0
347388,3BOPA,37.0
347388,3INML,63.0
347388,3AGIL,42.0
347388,3TPMG,53.0
347388,3DVSC,77.0
347388,3ASPC,54.0
347388,3ANDM,62.0
347388,3IOSD,57.0
347388,3MERN,71.0
347388,3CCNA,48.0
347388,3SECU,86.0
347388,3ENGL,51.0
188794,3BOPA,59.0
188794,3INML,68.0
188794,3AGIL,56.0
188794,3TPMG,60.0
188794,3DVSC,37.0
188794,3ASPC,81.0
188794,3ANDM,62.0
188794,3IOSD,62.0
188794,3MERN,47.0
188794,3CCNA,92.0
188794,3SECU,51.0
188794,3ENGL,58.0
563122,3BOPA,62.0
563122,3INML,68.0
563122,3AGIL,49.0
563122,3TPMG,41.0
563122,3DVSC,76.0
563122,3ASPC,76.0
563122,3ANDM,56.0
563122,3IOSD,48.0
563122,3MERN,69.0
563122,3CCNA,56.0
563122,3SECU,67.0
563122,3ENGL,80.0
348603,3BOPA,64.0
348603,3INML,55.0
348603,3AGIL,54.0
348603,3TPMG,63.0
348603,3DVSC,74.0
348603,3ASPC,59.0
348603,3ANDM,53.0
348603,3IOSD,83.0
348603,3MERN,71.0
348603,3CCNA,67.0
348603,3SECU,45.0
348603,3ENGL,74.0
844869,3BOPA,53.0
844869,3INML,58.0
844869,3AGIL,56.0
844869,3TPMG,51.0
844869,3DVSC,37.0
844869,3ASPC,30.0
844869,3ANDM,63.0
844869,3IOSD,80.0
844869,3MERN,56.0
844869,3CCNA,41.0
844869,3SECU,93.0
844869,3ENGL,79.0
956476,3BOPA,20.0
956476,3INML,89.0
956476,3AGIL,63.0
956476,3TPMG,42.0
956476,3DVSC,50.0
956476,3ASPC,73.0
956476,3ANDM,48.0
956476,3IOSD,61.0
956476,3MERN,44.0
956476,3CCNA,60.0
956476,3SECU,42.0
956476,3ENGL,49.0
335242,3BOPA,63.0
335242,3INML,60.0
335242,3AGIL,60.0
335242,3TPMG,65.0
335242,3DVSC,91.0
335242,3ASPC,46.0
335242,3ANDM,60.0
335242,3IOSD,52.0
335242,3MERN,75.0
335242,3CCNA,60.0
335242,3SECU,61.0
335242,3ENGL,73.0
317041,3BOPA,59.0
317041,3INML,67.0
317041,3AGIL,51.0
317041,3TPMG,57.0
317041,3DVSC,42.0
317041,3ASPC,67.0
317041,3ANDM,70.0
317041,3IOSD,58.0
317041,3MERN,46.0
317041,3CCNA,51.0
317041,3SECU,47.0
317041,3ENGL,63.0
600144,3BOPA,71.0
600144,3INML,60.0
600144,3AGIL,48.0
600144,3TPMG,87.0
600144,3DVSC,65.0
600144,3ASPC,46.0
600144,3ANDM,31.0
600144,3IOSD,32.0
600144,3MERN,50.0
600144,3CCNA,100.0
600144,3SECU,57.0
600144,3ENGL,78.0
256236,3BOPA,84.0
256236,3INML,43.0
256236,3AGIL,51.0
256236,3TPMG,81.0
256236,3DVSC,52.0
256236,3ASPC,77.0
256236,3ANDM,71.0
256236,3IOSD,77.0
256236,3MERN,57.0
256236,3CCNA,55.0
256236,3SECU,58.0
256236,3ENGL,76.0
459192,3BOPA,44.0
459192,3INML,54.0
459192,3AGIL,57.0
459192,3TPMG,29.0
459192,3DVSC,73.0
459192,3ASPC,66.0
459192,3ANDM,64.0
459192,3IOSD,78.0
459192,3MERN,39.0
459192,3CCNA,58.0
459192,3SECU,83.0
459192,3ENGL,59.0
378742,3BOPA,77.0
378742,3INML,78.0
378742,3AGIL,43.0
378742,3TPMG,65.0
378742,3DVSC,76.0
378742,3ASPC,52.0
378742,3ANDM,76.0
378742,3IOSD,76.0
378742,3MERN,61.0
378742,3CCNA,54.0
378742,3SECU,28.0
378742,3ENGL,36.0
370193,3BOPA,77.0
370193,3INML,49.0
370193,3AGIL,49.0
370193,3TPMG,41.0
370193,3DVSC,64.0
370193,3ASPC,42.0
370193,3ANDM,72.0
370193,3IOSD,50.0
370193,3MERN,55.0
370193,3CCNA,59.0
370193,3SECU,33.0
370193,3ENGL,65.0
116570,3BOPA,33.0
116570,3INML,58.0
116570,3AGIL,65.0
116570,3TPMG,47.0
116570,3DVSC,53.0
116570,3ASPC,64.0
116570,3ANDM,43.0
116570,3IOSD,56.0
116570,3MERN,39.0
116570,3CCNA,65.0
116570,3SECU,59.0
116570,3ENGL,53.0
790734,3BOPA,47.0
790734,3INML,62.0
790734,3AGIL,75.0
790734,3TPMG,63.0
790734,3DVSC,65.0
790734,3ASPC,80.0
790734,3ANDM,34.0
790734,3IOSD,64.0
790734,3MERN,69.0
790734,3CCNA,81.0
790734,3SECU,70.0
790734,3ENGL,47.0
265498,3BOPA,50.0
265498,3INML,68.0
265498,3AGIL,47.0
265498,3TPMG,58.0
265498,3DVSC,60.0
265498,3ASPC,79.0
265498,3ANDM,56.0
265498,3IOSD,51.0
265498,3MERN,49.0
265498,3CCNA,64.0
265498,3SECU,33.0
265498,3ENGL,74.0
796723,3BOPA,58.0
796723,3INML,65.0
796723,3AGIL,61.0
796723,3TPMG,74.0
796723,3DVSC,72.0
796723,3ASPC,63.0
796723,3ANDM,58.0
796723,3IOSD,51.0
796723,3MERN,55.0
796723,3CCNA,79.0
796723,3SECU,90.0
796723,3ENGL,70.0
737383,3BOPA,67.0
737383,3INML,51.0
737383,3AGIL,78.0
737383,3TPMG,70.0
737383,3DVSC,44.0
737383,3ASPC,67.0
737383,3ANDM,56.0
737383,3IOSD,81.0
737383,3MERN,43.0
737383,3CCNA,63.0
737383,3SECU,85.0
737383,3ENGL,56.0
613041,3BOPA,80.0
613041,3INML,38.0
613041,3AGIL,43.0
613041,3TPMG,70.0
613041,3DVSC,68.0
613041,3ASPC,56.0
613041,3ANDM,29.0
613041,3IOSD,77.0
613041,3MERN,65.0
613041,3CCNA,31.0
613041,3SECU,39.0
613041,3ENGL,48.0
215768,3BOPA,64.0
215768,3INML,72.0
215768,3AGIL,47.0
215768,3TPMG,69.0
215768,3DVSC,27.0
215768,3ASPC,74.0
215768,3ANDM,72.0
215768,3IOSD,42.0
215768,3MERN,47.0
215768,3CCNA,53.0
215768,3SECU,51.0
215768,3ENGL,70.0
494118,3BOPA,35.0
494118,3INML,88.0
494118,3AGIL,32.0
494118,3TPMG,56.0
494118,3DVSC,57.0
494118,3ASPC,81.0
494118,3ANDM,80.0
494118,3IOSD,70.0
494118,3MERN,54.0
494118,3CCNA,87.0
494118,3SECU,54.0
494118,3ENGL,86.0
641070,3BOPA,60.0
641070,3INML,53.0
641070,3AGIL,56.0
641070,3TPMG,91.0
641070,3DVSC,70.0
641070,3ASPC,42.0
641070,3ANDM,37.0
641070,3IOSD,69.0
641070,3MERN,77.0
641070,3CCNA,58.0
641070,3SECU,17.0
641070,3ENGL,43.0
909883,3BOPA,68.0
909883,3INML,67.0
909883,3AGIL,63.0
909883,3TPMG,37.0
909883,3DVSC,37.0
909883,3ASPC,44.0
909883,3ANDM,28.0
909883,3IOSD,34.0
909883,3MERN,43.0
909883,3CCNA,64.0
909883,3SECU,42.0
909883,3ENGL,39.0
467891,3BOPA,59.0
467891,3INML,55.0
467891,3AGIL,68.0
467891,3TPMG,60.0
467891,3DVSC,57.0
467891,3ASPC,13.0
467891,3ANDM,36.0
467891,3IOSD,43.0
467891,3MERN,38.0
467891,3CCNA,99.0
467891,3SECU,60.0
467891,3ENGL,60.0
649255,3BOPA,70.0
649255,3INML,41.0
649255,3AGIL,58.0
649255,3TPMG,86.0
649255,3DVSC,50.0
649255,3ASPC,65.0
649255,3ANDM,58.0
649255,3IOSD,54.0
649255,3MERN,65.0
649255,3CCNA,89.0
649255,3SECU,87.0
649255,3ENGL,66.0
254071,3BOPA,67.0
254071,3INML,63.0
254071,3AGIL,54.0
254071,3TPMG,73.0
254071,3DVSC,60.0
254071,3ASPC,66.0
254071,3ANDM,44.0
254071,3IOSD,78.0
254071,3MERN,48.0
254071,3CCNA,43.0
254071,3SECU,29.0
254071,3ENGL,41.0
746891,3BOPA,46.0
746891,3INML,81.0
746891,3AGIL,55.0
746891,3TPMG,52.0
746891,3DVSC,22.0
746891,3ASPC,55.0
746891,3ANDM,61.0
746891,3IOSD,38.0
746891,3MERN,48.0
746891,3CCNA,40.0
746891,3SECU,84.0
746891,3ENGL,40.0
824197,3BOPA,80.0
824197,3INML,79.0
824197,3AGIL,63.0
824197,3TPMG,67.0
824197,3DVSC,68.0
824197,3ASPC,67.0
824197,3ANDM,74.0
824197,3IOSD,62.0
824197,3MERN,70.0
824197,3CCNA,33.0
824197,3SECU,91.0
824197,3ENGL,75.0
176607,3BOPA,70.0
176607,3INML,49.0
176607,3AGIL,49.0
176607,3TPMG,66.0
176607,3DVSC,45.0
176607,3ASPC,60.0
176607,3ANDM,99.0
176607,3IOSD,56.0
176607,3MERN,64.0
176607,3CCNA,68.0
176607,3SECU,75.0
176607,3ENGL,46.0
720810,3BOPA,72.0
720810,3INML,54.0
720810,3AGIL,43.0
720810,3TPMG,88.0
720810,3DVSC,59.0
720810,3ASPC,44.0
720810,3ANDM,50.0
720810,3IOSD,95.0
720810,3MERN,62.0
720810,3CCNA,34.0
720810,3SECU,76.0
720810,3ENGL,69.0
259088,3BOPA,60.0
259088,3INML,34.0
259088,3AGIL,66.0
259088,3TPMG,52.0
259088,3DVSC,53.0
259088,3ASPC,65.0
259088,3ANDM,56.0
259088,3IOSD,64.0
259088,3MERN,72.0
259088,3CCNA,65.0
259088,3SECU,87.0
259088,3ENGL,65.0
314997,3BOPA,37.0
314997,3INML,51.0
314997,3AGIL,57.0
314997,3TPMG,65.0
314997,3DVSC,69.0
314997,3ASPC,40.0
314997,3ANDM,66.0
314997,3IOSD,60.0
314997,3MERN,24.0
314997,3CCNA,37.0
314997,3SECU,59.0
314997,3ENGL,71.0
265390,3BOPA,70.0
265390,3INML,66.0
265390,3AGIL,32.0
265390,3TPMG,70.0
265390,3DVSC,23.0
265390,3ASPC,73.0
265390,3ANDM,50.0
265390,3IOSD,27.0
265390,3MERN,34.0
265390,3CCNA,54.0
265390,3SECU,45.0
265390,3ENGL,61.0
516718,3BOPA,54.0
516718,3INML,67.0
516718,3AGIL,90.0
516718,3TPMG,39.0
516718,3DVSC,78.0
516718,3ASPC,57.0
516718,3ANDM,63.0
516718,3IOSD,74.0
516718,3MERN,62.0
516718,3CCNA,40.0
516718,3SECU,88.0
516718,3ENGL,48.0
111571,3BOPA,70.0
111571,3INML,77.0
111571,3AGIL,37.0
111571,3TPMG,67.0
111571,3DVSC,70.0
111571,3ASPC,45.0
111571,3ANDM,53.0
111571,3IOSD,66.0
111571,3MERN,70.0
111571,3CCNA,32.0
111571,3SECU,60.0
111571,3ENGL,57.0
543562,3BOPA,60.0
543562,3INML,95.0
543562,3AGIL,56.0
543562,3TPMG,79.0
543562,3DVSC,53.0
543562,3ASPC,56.0
